secuencia,timestamp_envio,timestamp_respuesta,exito,replica_id,latencia_ms,codigo_http,segundo_relativo,experimento,error
774,2026-09-08T04:07:25.968Z,2026-09-08T04:07:25.977Z,1,C,9.648,200,38.700,E1,
775,2026-09-08T04:07:26.018Z,2026-09-08T04:07:26.030Z,1,A,12.051,200,38.750,E1,
776,2026-09-08T04:07:26.069Z,2026-09-08T04:07:26.077Z,1,A,8.690,200,38.801,E1,
777,2026-09-08T04:07:26.118Z,2026-09-08T04:07:26.128Z,1,A,9.792,200,38.851,E1,
778,2026-09-08T04:07:26.169Z,2026-09-08T04:07:26.191Z,1,C,22.306,200,38.901,E1,
779,2026-09-08T04:07:26.219Z,2026-09-08T04:07:26.232Z,1,C,13.395,200,38.951,E1,
780,2026-09-08T04:07:26.269Z,2026-09-08T04:07:26.281Z,1,C,12.458,200,39.001,E1,
781,2026-09-08T04:07:26.319Z,2026-09-08T04:07:26.332Z,1,C,13.458,200,39.051,E1,
782,2026-09-08T04:07:26.368Z,2026-09-08T04:07:26.386Z,1,A,18.034,200,39.100,E1,
783,2026-09-08T04:07:26.418Z,2026-09-08T04:07:26.441Z,1,A,22.749,200,39.151,E1,
784,2026-09-08T04:07:26.468Z,2026-09-08T04:07:26.475Z,1,C,6.328,200,39.201,E1,
785,2026-09-08T04:07:26.518Z,2026-09-08T04:07:26.537Z,1,A,18.597,200,39.250,E1,
786,2026-09-08T04:07:26.568Z,2026-09-08T04:07:26.577Z,1,A,8.857,200,39.301,E1,
787,2026-09-08T04:07:26.618Z,2026-09-08T04:07:26.626Z,1,A,7.756,200,39.351,E1,
788,2026-09-08T04:07:26.668Z,2026-09-08T04:07:26.692Z,1,A,23.875,200,39.401,E1,
789,2026-09-08T04:07:26.718Z,2026-09-08T04:07:26.727Z,1,A,9.770,200,39.450,E1,
790,2026-09-08T04:07:26.768Z,2026-09-08T04:07:26.791Z,1,C,23.497,200,39.500,E1,
791,2026-09-08T04:07:26.818Z,2026-09-08T04:07:26.824Z,1,A,6.669,200,39.550,E1,
792,2026-09-08T04:07:26.868Z,2026-09-08T04:07:26.881Z,1,A,12.769,200,39.601,E1,
793,2026-09-08T04:07:26.918Z,2026-09-08T04:07:26.927Z,1,C,8.751,200,39.651,E1,
794,2026-09-08T04:07:26.968Z,2026-09-08T04:07:26.983Z,1,A,15.405,200,39.700,E1,
795,2026-09-08T04:07:27.019Z,2026-09-08T04:07:27.044Z,1,A,25.332,200,39.751,E1,
796,2026-09-08T04:07:27.068Z,2026-09-08T04:07:27.080Z,1,A,12.801,200,39.800,E1,
797,2026-09-08T04:07:27.118Z,2026-09-08T04:07:27.128Z,1,C,10.414,200,39.850,E1,
798,2026-09-08T04:07:27.168Z,2026-09-08T04:07:27.178Z,1,A,10.311,200,39.900,E1,
799,2026-09-08T04:07:27.219Z,2026-09-08T04:07:27.236Z,1,A,16.902,200,39.951,E1,
800,2026-09-08T04:07:27.268Z,2026-09-08T04:07:27.279Z,1,A,10.935,200,40.001,E1,
